net_worth,cash,shares_held,profit,Drawdown,Volatility
9270.890319824217,74.09002685546878,48,14.400146484373181,0.08209277427583409,0.015235696308927136
9095.689880371094,74.09002685546878,48,-175.20043945312318,0.0994393012841614,0.0142765494829869
8974.249938964844,74.09002685546878,48,-121.43994140625,0.111463022400779,0.014716800682604468
8974.729675292969,74.09002685546878,48,0.479736328125,0.11141552389450429,0.014979494528460386
8967.050231933592,74.09002685546878,48,-7.679443359376819,0.1121758625789172,0.014799194456005709
8851.370056152346,74.09002685546878,48,-115.68017578124636,0.12362931155302403,0.013734440475343593
9032.330261230469,74.09002685546878,48,180.96020507812318,0.10571251240218632,0.013324764737671252
9183.529968261719,74.09002685546878,48,151.19970703125,0.0907422885268603,0.013486699606162274
9332.330261230469,74.09002685546878,48,148.80029296875,0.0760096296997113,0.014047660883067262
9294.40985107422,74.09002685546878,48,-37.92041015624818,0.07976411468271391,0.014096014686598692
9290.090026855469,74.09002685546878,48,-4.319824218751819,0.0801918187895969,0.014137938283357677
9423.529968261719,74.09002685546878,48,133.43994140625,0.06697998236488029,0.013377065026348296
9305.450378417969,74.09002685546878,48,-118.07958984375,0.0786709963871645,0.013180251740278573
9347.689880371094,74.09002685546878,48,42.239501953125,0.07448887981408239,0.013274207499430143
9460.009704589844,74.09002685546878,48,112.31982421875,0.06336813793430858,0.01299781903970675
9438.40985107422,74.09002685546878,48,-21.59985351562318,0.0655067309855259,0.01320267991049602
9364.969909667965,74.09002685546878,48,-73.43994140625546,0.07277799086974805,0.012040560787571833
9583.370056152346,74.09002685546878,48,218.40014648438046,0.051154277758985005,0.01218960979591051
9626.090026855469,74.09002685546878,48,42.71997070312318,0.04692459016282488,0.012489450114534466
9663.529968261719,74.09002685546878,48,37.43994140625,0.043217676202900276,0.012469038193846328
9694.729675292969,74.09002685546878,48,31.19970703125,0.040128605408564264,0.012474584204574398
9702.40985107422,74.09002685546878,48,7.680175781251819,0.03936819420734789,0.011355445258093537
9597.28973388672,74.09002685546878,48,-105.1201171875,0.04977609590898369,0.010623278838243667
9644.330261230469,74.09002685546878,48,47.04052734374818,0.04511863168913729,0.0111465233539423
9652.009704589844,74.09002685546878,48,7.679443359375,0.04435829300472457,0.0110961613378415
9806.569763183597,74.09002685546878,48,154.56005859375364,0.029055362035064803,0.010352483808401473
9794.090026855469,74.09002685546878,48,-12.479736328128638,0.03029097584943887,0.010014255701244671
9778.249938964844,74.09002685546878,48,-15.840087890625,0.03185929675814597,0.009617903318911816
9834.40985107422,74.09002685546878,48,56.15991210937682,0.026298925818258885,0.009154150224033042
9896.330261230469,74.09002685546878,48,61.92041015624818,0.020168210219058277,0.009037480224701484
9884.330261230469,74.09002685546878,48,-12.0,0.02135632552715728,0.009025745807292776
9898.249938964844,74.09002685546878,48,13.919677734375,0.019978143677155964,0.008666346320003954
9892.969909667965,74.09002685546878,48,-5.280029296878638,0.020500917313392025,0.007859141062350422
9828.170349121094,74.09002685546878,48,-64.79956054687136,0.02691669646704418,0.00790082991322345
9823.849792480469,74.09002685546878,48,-4.320556640625,0.027344473090730462,0.007873476539519652
9829.610290527346,74.09002685546878,48,5.760498046876819,0.0267741284314164,0.007827748029517067
9919.849792480469,74.09002685546878,48,90.23950195312318,0.017839550625938456,0.007459873833682717
9963.050231933592,74.09002685546878,48,43.20043945312318,0.013562292006700153,0.005764162673338395
9939.050231933592,74.09002685546878,48,-24.0,0.015938522622898153,0.005761542353457112
10006.249938964844,74.09002685546878,48,67.19970703125182,0.00928510590426496,0.005818095952000519
9974.090026855469,74.09002685546878,48,-32.159912109375,0.012469246227953864,0.00593353515671017
9875.210144042969,74.09002685546878,48,-98.8798828125,0.02225930476400107,0.006038753432893606
9982.249938964844,74.09002685546878,48,107.039794921875,0.01166133652046296,0.005935549259842802
9863.689880371094,74.09002685546878,48,-118.56005859375,0.023399921565825363,0.00627525199450043
9890.090026855469,74.09002685546878,48,26.400146484375,0.02078605338464687,0.007031406936564235
9867.050231933592,74.09002685546878,48,-23.03979492187682,0.023067214471492157,0.006050086965775396
9958.249938964844,74.09002685546878,48,91.19970703125182,0.014037567136660961,0.006072086505926218
10058.090026855469,74.09002685546878,48,99.840087890625,0.004152439071260861,0.006378944396957692
10058.569763183597,74.09002685546878,48,0.479736328128638,0.00410494056498579,0.006631072841561818
10047.529968261719,74.09002685546878,48,-11.039794921878638,0.005197986343732259,0.006516802048738525
10117.610290527346,74.09002685546878,48,70.08032226562682,0.0,0.006514774622804732
10149.28973388672,74.09002685546878,48,31.679443359375,0.0,0.0066654100016879
